ano_eje;sec_ejec;pliego;ejecutora;origen;fuente_financ_agregada;fuente_financ;tipo_recurso;tipo_transaccion;generica;subgenerica;subgenerica_det;especifica;especifica_det;presupuesto;modificacion;pim;m01;m02;m03;m04;m05;m06;m07;m08;m09;m10;m11;m12;total_prog;saldo;porcentaje
2025;301280;;;;5;;;1;1; 5; 2; 1; 1;487115;0;918193;0;0;0;723.6;0;0;0;2468.58;1638.24;551.32;0;0;5381.74;-5381.74;0
2025;301280;;;;5;;;1;4; 1; 4; 1; 3;3504;0;1101979;42.44;0;0;0;0;6215.9;0;0;10.17;0;0;0;6268.51;-6268.51;0
2025;301280;;;;5;;;1;4; 1; 4; 1; 5;0;0;2822;228.35;228.35;228.35;228.35;228.4;0;408;204;204;204;204;0;2365.8;-2365.8;0
2025;301280;;;;5;;;1;4; 1; 4; 2; 1;0;0;487115;276.3;0;0;328.92;0;0.85;208.25;0;0;4.58;237.56;0;1056.46;-1056.46;0
2025;301280;;;;5;;;1;4; 1; 4; 5; 1;0;0;3504;244408.82;292446.82;224400.15;193349.57;187203.39;203405.96;219224.78;219171.02;224618.31;229574.45;229580.93;0;2467384.2;-2467384.2;0
2025;301280;;;;5;;;1;4; 1; 4; 6; 3;0;;;0;0;0;0;205641;0;0;0;0;0;0;0;205641;0;100
2025;301280;;;;5;;;1;5; 1; 1; 1; 1;0;0;0;201297.03;127534.9;107545.65;210926.5;231378.86;230254.02;228157.15;223706.63;214319.61;187682.58;176788.01;0;2139590.94;-2139590.94;0
2025;301280;;;;5;;;1;5; 5; 1; 4;13;116548556;0;0;0;0;-137578.1;-21172.1;-14320.93;-3326.78;-14934.43;-26972.73;-31649.1;-14088.1;-2704.15;0;-266746.42;266746.42;0
2025;301280;;;;5;;;1;9; 1; 1; 1; 1;;;;0;42278473.81;0;0;514933.02;-0.02;0;0;0;0;0;0;42793406.81;-11376996.81;136.21
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
